segment,cell,copiesX,copiesY
0,831,2,2
1,831,1,1
2,831,1,1
3,831,1,1
4,831,1,0
5,831,3,2
6,831,3,1
7,831,3,1
8,831,1,1
9,831,3,1
10,831,1,3
11,831,1,1
12,831,1,1
13,831,1,1
14,831,2,1
0,832,1,0
1,832,1,1
2,832,1,1
3,832,1,3
4,832,1,1
5,832,3,2
6,832,3,1
7,832,3,1
8,832,1,1
9,832,3,1
10,832,1,3
11,832,1,1
12,832,1,1
13,832,1,1
14,832,2,1
0,833,1,0
1,833,1,1
2,833,1,1
3,833,1,3
4,833,1,1
5,833,3,2
6,833,3,1
7,833,3,1
8,833,1,1
9,833,3,1
10,833,1,3
11,833,1,1
12,833,1,1
13,833,1,1
14,833,2,1
0,834,1,0
1,834,1,1
2,834,1,1
3,834,1,3
4,834,1,1
5,834,3,2
6,834,3,1
7,834,3,1
8,834,1,1
9,834,3,1
10,834,1,3
11,834,1,1
12,834,1,1
13,834,1,1
14,834,2,1
0,835,3,1
1,835,1,1
2,835,1,1
3,835,1,1
4,835,1,1
5,835,1,1
6,835,1,1
7,835,1,1
8,835,0,1
9,835,1,1
10,835,2,1
11,835,1,1
12,835,1,1
13,835,1,1
14,835,1,1
0,836,3,1
1,836,1,1
2,836,0,2
3,836,1,1
4,836,3,2
5,836,3,2
6,836,3,1
7,836,3,1
8,836,1,1
9,836,3,1
10,836,1,3
11,836,1,1
12,836,1,1
13,836,1,1
14,836,2,1
0,837,3,1
1,837,1,1
2,837,0,2
3,837,1,1
4,837,3,2
5,837,3,2
6,837,3,1
7,837,3,1
8,837,1,1
9,837,3,1
10,837,1,3
11,837,1,1
12,837,1,1
13,837,1,1
14,837,2,1
0,838,3,1
1,838,1,1
2,838,0,2
3,838,1,1
4,838,3,2
5,838,3,2
6,838,3,1
7,838,3,1
8,838,1,1
9,838,3,1
10,838,1,3
11,838,1,1
12,838,1,1
13,838,1,1
14,838,2,1
0,839,2,2
1,839,1,1
2,839,1,1
3,839,1,1
4,839,1,0
5,839,3,2
6,839,3,1
7,839,3,1
8,839,1,1
9,839,3,1
10,839,1,3
11,839,1,1
12,839,1,1
13,839,1,1
14,839,2,1
0,840,2,2
1,840,1,1
2,840,1,1
3,840,1,1
4,840,1,0
5,840,3,2
6,840,3,1
7,840,3,1
8,840,1,1
9,840,3,1
10,840,1,3
11,840,1,1
12,840,1,1
13,840,1,1
14,840,2,1
0,841,3,1
1,841,1,1
2,841,1,1
3,841,1,1
4,841,1,1
5,841,1,1
6,841,1,1
7,841,1,1
8,841,0,1
9,841,1,1
10,841,2,1
11,841,1,1
12,841,1,1
13,841,1,1
14,841,1,1
0,842,2,2
1,842,1,1
2,842,1,1
3,842,1,1
4,842,1,0
5,842,3,2
6,842,3,1
7,842,3,1
8,842,1,1
9,842,3,1
10,842,1,3
11,842,1,1
12,842,1,1
13,842,1,1
14,842,2,1
0,843,3,1
1,843,1,1
2,843,0,2
3,843,1,1
4,843,3,2
5,843,3,2
6,843,3,1
7,843,3,1
8,843,1,1
9,843,3,1
10,843,1,3
11,843,1,1
12,843,1,1
13,843,1,1
14,843,2,1
0,844,1,0
1,844,1,1
2,844,1,1
3,844,3,1
4,844,1,1
5,844,3,2
6,844,3,1
7,844,3,1
8,844,1,1
9,844,3,1
10,844,1,3
11,844,1,1
12,844,1,1
13,844,1,1
14,844,2,1
0,845,1,1
1,845,1,1
2,845,1,1
3,845,1,1
4,845,1,1
5,845,1,1
6,845,1,1
7,845,1,1
8,845,1,1
9,845,1,1
10,845,1,1
11,845,1,1
12,845,1,1
13,845,1,1
14,845,1,1
0,846,2,2
1,846,1,1
2,846,1,1
3,846,1,1
4,846,1,0
5,846,3,2
6,846,3,1
7,846,3,1
8,846,1,1
9,846,3,1
10,846,1,3
11,846,1,1
12,846,1,1
13,846,1,1
14,846,2,1
0,847,3,1
1,847,1,1
2,847,1,1
3,847,1,1
4,847,1,1
5,847,0,1
6,847,1,1
7,847,3,1
8,847,1,1
9,847,3,1
10,847,1,1
11,847,1,1
12,847,1,1
13,847,2,2
14,847,2,1
0,848,3,1
1,848,1,1
2,848,0,2
3,848,1,1
4,848,3,2
5,848,3,2
6,848,3,1
7,848,3,1
8,848,1,1
9,848,3,1
10,848,1,3
11,848,1,1
12,848,1,1
13,848,1,1
14,848,2,1
0,849,1,0
1,849,1,1
2,849,1,1
3,849,3,1
4,849,1,1
5,849,3,2
6,849,3,1
7,849,3,1
8,849,1,1
9,849,3,1
10,849,1,3
11,849,1,1
12,849,1,1
13,849,1,1
14,849,2,1
0,850,3,1
1,850,1,1
2,850,1,1
3,850,1,1
4,850,1,1
5,850,1,1
6,850,1,1
7,850,1,1
8,850,0,1
9,850,1,1
10,850,2,1
11,850,1,1
12,850,1,1
13,850,1,1
14,850,1,1
0,851,3,1
1,851,1,1
2,851,0,2
3,851,1,1
4,851,3,2
5,851,3,2
6,851,3,1
7,851,3,1
8,851,1,1
9,851,3,1
10,851,1,3
11,851,1,1
12,851,1,1
13,851,1,1
14,851,2,1
0,852,3,1
1,852,1,1
2,852,1,1
3,852,1,1
4,852,1,1
5,852,0,1
6,852,1,1
7,852,3,1
8,852,1,1
9,852,3,1
10,852,1,1
11,852,1,1
12,852,1,1
13,852,2,2
14,852,2,1
0,853,1,0
1,853,1,1
2,853,1,1
3,853,1,3
4,853,1,1
5,853,3,2
6,853,3,1
7,853,3,1
8,853,1,1
9,853,3,1
10,853,1,3
11,853,1,1
12,853,1,1
13,853,1,1
14,853,2,1
0,854,2,2
1,854,1,1
2,854,1,1
3,854,1,1
4,854,1,0
5,854,3,2
6,854,3,1
7,854,3,1
8,854,1,1
9,854,3,1
10,854,1,3
11,854,1,1
12,854,1,1
13,854,1,1
14,854,2,1
0,855,2,2
1,855,1,1
2,855,1,1
3,855,1,1
4,855,1,0
5,855,3,2
6,855,3,1
7,855,3,1
8,855,1,1
9,855,3,1
10,855,1,3
11,855,1,1
12,855,1,1
13,855,1,1
14,855,2,1
0,856,2,2
1,856,1,1
2,856,1,1
3,856,1,1
4,856,1,0
5,856,3,2
6,856,3,1
7,856,3,1
8,856,1,1
9,856,3,1
10,856,1,3
11,856,1,1
12,856,1,1
13,856,1,1
14,856,2,1
0,857,1,1
1,857,1,1
2,857,1,1
3,857,1,1
4,857,1,1
5,857,1,1
6,857,1,1
7,857,1,1
8,857,1,1
9,857,1,1
10,857,1,1
11,857,1,1
12,857,1,1
13,857,1,1
14,857,1,1
0,858,3,1
1,858,1,1
2,858,0,2
3,858,1,1
4,858,3,2
5,858,3,2
6,858,3,1
7,858,3,1
8,858,1,1
9,858,3,1
10,858,1,3
11,858,1,1
12,858,1,1
13,858,1,1
14,858,2,1
0,859,1,0
1,859,1,1
2,859,1,1
3,859,1,3
4,859,1,1
5,859,3,2
6,859,3,1
7,859,3,1
8,859,1,1
9,859,3,1
10,859,1,3
11,859,1,1
12,859,1,1
13,859,1,1
14,859,2,1
0,860,1,0
1,860,1,1
2,860,1,1
3,860,1,3
4,860,1,1
5,860,3,2
6,860,3,1
7,860,3,1
8,860,1,1
9,860,3,1
10,860,1,3
11,860,1,1
12,860,1,1
13,860,1,1
14,860,2,1
0,861,3,1
1,861,1,1
2,861,0,2
3,861,1,1
4,861,3,2
5,861,3,2
6,861,3,1
7,861,3,1
8,861,1,1
9,861,3,1
10,861,1,3
11,861,1,1
12,861,1,1
13,861,1,1
14,861,2,1
0,862,3,1
1,862,1,1
2,862,0,2
3,862,1,1
4,862,3,2
5,862,3,2
6,862,3,1
7,862,3,1
8,862,1,1
9,862,3,1
10,862,1,3
11,862,1,1
12,862,1,1
13,862,1,1
14,862,2,1
0,863,1,0
1,863,1,1
2,863,1,1
3,863,1,3
4,863,1,1
5,863,3,2
6,863,3,1
7,863,3,1
8,863,1,1
9,863,3,1
10,863,1,3
11,863,1,1
12,863,1,1
13,863,1,1
14,863,2,1
0,864,3,1
1,864,1,1
2,864,0,2
3,864,1,1
4,864,3,2
5,864,3,2
6,864,3,1
7,864,3,1
8,864,1,1
9,864,3,1
10,864,1,3
11,864,1,1
12,864,1,1
13,864,1,1
14,864,2,1
0,865,3,1
1,865,1,1
2,865,0,2
3,865,1,1
4,865,3,2
5,865,3,2
6,865,3,1
7,865,3,1
8,865,1,1
9,865,3,1
10,865,1,3
11,865,1,1
12,865,1,1
13,865,1,1
14,865,2,1
0,866,1,1
1,866,1,1
2,866,1,1
3,866,1,1
4,866,1,1
5,866,1,1
6,866,1,1
7,866,1,1
8,866,1,1
9,866,1,1
10,866,1,1
11,866,1,1
12,866,1,1
13,866,1,1
14,866,1,1
0,867,3,1
1,867,1,1
2,867,0,2
3,867,1,1
4,867,3,2
5,867,3,2
6,867,3,1
7,867,3,1
8,867,1,1
9,867,3,1
10,867,1,3
11,867,1,1
12,867,1,1
13,867,1,1
14,867,2,1
0,868,2,2
1,868,1,1
2,868,1,1
3,868,1,1
4,868,1,0
5,868,3,2
6,868,3,1
7,868,3,1
8,868,1,1
9,868,3,1
10,868,1,3
11,868,1,1
12,868,1,1
13,868,1,1
14,868,2,1
0,869,3,1
1,869,1,1
2,869,1,1
3,869,1,1
4,869,1,1
5,869,1,1
6,869,1,1
7,869,1,1
8,869,0,1
9,869,1,1
10,869,2,1
11,869,1,1
12,869,1,1
13,869,1,1
14,869,1,1
0,870,1,0
1,870,1,1
2,870,1,1
3,870,1,3
4,870,1,1
5,870,3,2
6,870,3,1
7,870,3,1
8,870,1,1
9,870,3,1
10,870,1,3
11,870,1,1
12,870,1,1
13,870,1,1
14,870,2,1
0,871,3,1
1,871,1,1
2,871,0,2
3,871,1,1
4,871,3,2
5,871,3,2
6,871,3,1
7,871,3,1
8,871,1,1
9,871,3,1
10,871,1,3
11,871,1,1
12,871,1,1
13,871,1,1
14,871,2,1
0,872,3,1
1,872,1,1
2,872,1,1
3,872,1,1
4,872,1,1
5,872,0,1
6,872,1,1
7,872,3,1
8,872,1,1
9,872,3,1
10,872,1,1
11,872,1,1
12,872,1,1
13,872,2,2
14,872,2,1
0,873,3,1
1,873,1,1
2,873,0,2
3,873,1,1
4,873,3,2
5,873,3,2
6,873,3,1
7,873,3,1
8,873,1,1
9,873,3,1
10,873,1,3
11,873,1,1
12,873,1,1
13,873,1,1
14,873,2,1
0,874,1,1
1,874,1,1
2,874,1,1
3,874,1,1
4,874,1,1
5,874,1,1
6,874,1,1
7,874,1,1
8,874,1,1
9,874,1,1
10,874,1,1
11,874,1,1
12,874,1,1
13,874,1,1
14,874,1,1
0,875,1,1
1,875,1,1
2,875,1,1
3,875,1,1
4,875,1,1
5,875,1,1
6,875,1,1
7,875,1,1
8,875,1,1
9,875,1,1
10,875,1,1
11,875,1,1
12,875,1,1
13,875,1,1
14,875,1,1
0,876,1,0
1,876,1,1
2,876,1,1
3,876,1,3
4,876,1,1
5,876,3,2
6,876,3,1
7,876,3,1
8,876,1,1
9,876,3,1
10,876,1,3
11,876,1,1
12,876,1,1
13,876,1,1
14,876,2,1
0,877,3,1
1,877,1,1
2,877,0,2
3,877,1,1
4,877,3,2
5,877,3,2
6,877,3,1
7,877,3,1
8,877,1,1
9,877,3,1
10,877,1,3
11,877,1,1
12,877,1,1
13,877,1,1
14,877,2,1
0,878,1,0
1,878,1,1
2,878,1,1
3,878,1,3
4,878,1,1
5,878,3,2
6,878,3,1
7,878,3,1
8,878,1,1
9,878,3,1
10,878,1,3
11,878,1,1
12,878,1,1
13,878,1,1
14,878,2,1
0,879,1,0
1,879,1,1
2,879,1,1
3,879,3,1
4,879,1,1
5,879,3,2
6,879,3,1
7,879,3,1
8,879,1,1
9,879,3,1
10,879,1,3
11,879,1,1
12,879,1,1
13,879,1,1
14,879,2,1
0,880,1,0
1,880,1,1
2,880,1,1
3,880,3,1
4,880,1,1
5,880,3,2
6,880,3,1
7,880,3,1
8,880,1,1
9,880,3,1
10,880,1,3
11,880,1,1
12,880,1,1
13,880,1,1
14,880,2,1
0,881,3,1
1,881,1,1
2,881,0,2
3,881,1,1
4,881,3,2
5,881,3,2
6,881,3,1
7,881,3,1
8,881,1,1
9,881,3,1
10,881,1,3
11,881,1,1
12,881,1,1
13,881,1,1
14,881,2,1
0,882,1,0
1,882,1,1
2,882,1,1
3,882,1,3
4,882,1,1
5,882,3,2
6,882,3,1
7,882,3,1
8,882,1,1
9,882,3,1
10,882,1,3
11,882,1,1
12,882,1,1
13,882,1,1
14,882,2,1
0,883,2,2
1,883,1,1
2,883,1,1
3,883,1,1
4,883,1,0
5,883,3,2
6,883,3,1
7,883,3,1
8,883,1,1
9,883,3,1
10,883,1,3
11,883,1,1
12,883,1,1
13,883,1,1
14,883,2,1
0,884,3,1
1,884,1,1
2,884,0,2
3,884,1,1
4,884,3,2
5,884,3,2
6,884,3,1
7,884,3,1
8,884,1,1
9,884,3,1
10,884,1,3
11,884,1,1
12,884,1,1
13,884,1,1
14,884,2,1
0,885,3,1
1,885,1,1
2,885,0,2
3,885,1,1
4,885,3,2
5,885,3,2
6,885,3,1
7,885,3,1
8,885,1,1
9,885,3,1
10,885,1,3
11,885,1,1
12,885,1,1
13,885,1,1
14,885,2,1
0,886,3,1
1,886,1,1
2,886,0,2
3,886,1,1
4,886,3,2
5,886,3,2
6,886,3,1
7,886,3,1
8,886,1,1
9,886,3,1
10,886,1,3
11,886,1,1
12,886,1,1
13,886,1,1
14,886,2,1
0,887,2,2
1,887,1,1
2,887,1,1
3,887,1,1
4,887,1,0
5,887,3,2
6,887,3,1
7,887,3,1
8,887,1,1
9,887,3,1
10,887,1,3
11,887,1,1
12,887,1,1
13,887,1,1
14,887,2,1
0,888,3,1
1,888,1,1
2,888,0,2
3,888,1,1
4,888,3,2
5,888,3,2
6,888,3,1
7,888,3,1
8,888,1,1
9,888,3,1
10,888,1,3
11,888,1,1
12,888,1,1
13,888,1,1
14,888,2,1
0,889,3,1
1,889,1,1
2,889,0,2
3,889,1,1
4,889,3,2
5,889,3,2
6,889,3,1
7,889,3,1
8,889,1,1
9,889,3,1
10,889,1,3
11,889,1,1
12,889,1,1
13,889,1,1
14,889,2,1
0,890,1,1
1,890,1,1
2,890,1,1
3,890,1,1
4,890,1,1
5,890,1,1
6,890,1,1
7,890,1,1
8,890,1,1
9,890,1,1
10,890,1,1
11,890,1,1
12,890,1,1
13,890,1,1
14,890,1,1
0,891,3,1
1,891,1,1
2,891,0,2
3,891,1,1
4,891,3,2
5,891,3,2
6,891,3,1
7,891,3,1
8,891,1,1
9,891,3,1
10,891,1,3
11,891,1,1
12,891,1,1
13,891,1,1
14,891,2,1
0,892,3,1
1,892,1,1
2,892,0,2
3,892,1,1
4,892,3,2
5,892,3,2
6,892,3,1
7,892,3,1
8,892,1,1
9,892,3,1
10,892,1,3
11,892,1,1
12,892,1,1
13,892,1,1
14,892,2,1
0,893,1,0
1,893,1,1
2,893,1,1
3,893,3,1
4,893,1,1
5,893,3,2
6,893,3,1
7,893,3,1
8,893,1,1
9,893,3,1
10,893,1,3
11,893,1,1
12,893,1,1
13,893,1,1
14,893,2,1
0,894,1,0
1,894,1,1
2,894,1,1
3,894,3,1
4,894,1,1
5,894,3,2
6,894,3,1
7,894,3,1
8,894,1,1
9,894,3,1
10,894,1,3
11,894,1,1
12,894,1,1
13,894,1,1
14,894,2,1
0,895,1,0
1,895,1,1
2,895,1,1
3,895,3,1
4,895,1,1
5,895,3,2
6,895,3,1
7,895,3,1
8,895,1,1
9,895,3,1
10,895,1,3
11,895,1,1
12,895,1,1
13,895,1,1
14,895,2,1
0,896,2,2
1,896,1,1
2,896,1,1
3,896,1,1
4,896,1,0
5,896,3,2
6,896,3,1
7,896,3,1
8,896,1,1
9,896,3,1
10,896,1,3
11,896,1,1
12,896,1,1
13,896,1,1
14,896,2,1
0,897,3,1
1,897,1,1
2,897,0,2
3,897,1,1
4,897,3,2
5,897,3,2
6,897,3,1
7,897,3,1
8,897,1,1
9,897,3,1
10,897,1,3
11,897,1,1
12,897,1,1
13,897,1,1
14,897,2,1
0,898,3,1
1,898,1,1
2,898,0,2
3,898,1,1
4,898,3,2
5,898,3,2
6,898,3,1
7,898,3,1
8,898,1,1
9,898,3,1
10,898,1,3
11,898,1,1
12,898,1,1
13,898,1,1
14,898,2,1
0,899,3,1
1,899,1,1
2,899,0,2
3,899,1,1
4,899,3,2
5,899,3,2
6,899,3,1
7,899,3,1
8,899,1,1
9,899,3,1
10,899,1,3
11,899,1,1
12,899,1,1
13,899,1,1
14,899,2,1
0,900,2,2
1,900,1,1
2,900,1,1
3,900,1,1
4,900,1,0
5,900,3,2
6,900,3,1
7,900,3,1
8,900,1,1
9,900,3,1
10,900,1,3
11,900,1,1
12,900,1,1
13,900,1,1
14,900,2,1
0,901,3,1
1,901,1,1
2,901,0,2
3,901,1,1
4,901,3,2
5,901,3,2
6,901,3,1
7,901,3,1
8,901,1,1
9,901,3,1
10,901,1,3
11,901,1,1
12,901,1,1
13,901,1,1
14,901,2,1
0,902,3,1
1,902,1,1
2,902,0,2
3,902,1,1
4,902,3,2
5,902,3,2
6,902,3,1
7,902,3,1
8,902,1,1
9,902,3,1
10,902,1,3
11,902,1,1
12,902,1,1
13,902,1,1
14,902,2,1
0,903,1,0
1,903,1,1
2,903,1,1
3,903,1,3
4,903,1,1
5,903,3,2
6,903,3,1
7,903,3,1
8,903,1,1
9,903,3,1
10,903,1,3
11,903,1,1
12,903,1,1
13,903,1,1
14,903,2,1
0,904,3,1
1,904,1,1
2,904,0,2
3,904,1,1
4,904,3,2
5,904,3,2
6,904,3,1
7,904,3,1
8,904,1,1
9,904,3,1
10,904,1,3
11,904,1,1
12,904,1,1
13,904,1,1
14,904,2,1
0,905,2,2
1,905,1,1
2,905,1,1
3,905,1,1
4,905,1,0
5,905,3,2
6,905,3,1
7,905,3,1
8,905,1,1
9,905,3,1
10,905,1,3
11,905,1,1
12,905,1,1
13,905,1,1
14,905,2,1
0,906,3,1
1,906,1,1
2,906,0,2
3,906,1,1
4,906,3,2
5,906,3,2
6,906,3,1
7,906,3,1
8,906,1,1
9,906,3,1
10,906,1,3
11,906,1,1
12,906,1,1
13,906,1,1
14,906,2,1
0,907,1,0
1,907,1,1
2,907,1,1
3,907,1,3
4,907,1,1
5,907,3,2
6,907,3,1
7,907,3,1
8,907,1,1
9,907,3,1
10,907,1,3
11,907,1,1
12,907,1,1
13,907,1,1
14,907,2,1
0,908,1,1
1,908,1,1
2,908,1,1
3,908,1,1
4,908,1,1
5,908,1,1
6,908,1,1
7,908,1,1
8,908,1,1
9,908,1,1
10,908,1,1
11,908,1,1
12,908,1,1
13,908,1,1
14,908,1,1
0,909,3,1
1,909,1,1
2,909,1,1
3,909,1,1
4,909,1,1
5,909,1,1
6,909,1,1
7,909,1,1
8,909,0,1
9,909,1,1
10,909,2,1
11,909,1,1
12,909,1,1
13,909,1,1
14,909,1,1
0,910,1,0
1,910,1,1
2,910,1,1
3,910,1,3
4,910,1,1
5,910,3,2
6,910,3,1
7,910,3,1
8,910,1,1
9,910,3,1
10,910,1,3
11,910,1,1
12,910,1,1
13,910,1,1
14,910,2,1
0,911,1,0
1,911,1,1
2,911,1,1
3,911,1,3
4,911,1,1
5,911,3,2
6,911,3,1
7,911,3,1
8,911,1,1
9,911,3,1
10,911,1,3
11,911,1,1
12,911,1,1
13,911,1,1
14,911,2,1
0,912,3,1
1,912,1,1
2,912,0,2
3,912,1,1
4,912,3,2
5,912,3,2
6,912,3,1
7,912,3,1
8,912,1,1
9,912,3,1
10,912,1,3
11,912,1,1
12,912,1,1
13,912,1,1
14,912,2,1
0,913,3,1
1,913,1,1
2,913,1,1
3,913,1,1
4,913,1,1
5,913,0,1
6,913,1,1
7,913,3,1
8,913,1,1
9,913,3,1
10,913,1,1
11,913,1,1
12,913,1,1
13,913,2,2
14,913,2,1
0,914,3,1
1,914,1,1
2,914,1,1
3,914,1,1
4,914,1,1
5,914,1,1
6,914,1,1
7,914,1,1
8,914,2,3
9,914,1,1
10,914,1,1
11,914,1,1
12,914,1,1
13,914,1,1
14,914,1,1
0,915,3,1
1,915,1,1
2,915,0,2
3,915,1,1
4,915,3,2
5,915,3,2
6,915,3,1
7,915,3,1
8,915,1,1
9,915,3,1
10,915,1,3
11,915,1,1
12,915,1,1
13,915,1,1
14,915,2,1
0,916,3,1
1,916,1,1
2,916,1,1
3,916,1,1
4,916,1,1
5,916,1,1
6,916,1,1
7,916,1,1
8,916,0,1
9,916,1,1
10,916,2,1
11,916,1,1
12,916,1,1
13,916,1,1
14,916,1,1
0,917,3,1
1,917,1,1
2,917,1,1
3,917,1,1
4,917,1,1
5,917,1,1
6,917,1,1
7,917,1,1
8,917,2,3
9,917,1,1
10,917,1,1
11,917,1,1
12,917,1,1
13,917,1,1
14,917,1,1
0,918,3,1
1,918,1,1
2,918,0,2
3,918,1,1
4,918,3,2
5,918,3,2
6,918,3,1
7,918,3,1
8,918,1,1
9,918,3,1
10,918,1,3
11,918,1,1
12,918,1,1
13,918,1,1
14,918,2,1
0,919,3,1
1,919,1,1
2,919,0,2
3,919,1,1
4,919,3,2
5,919,3,2
6,919,3,1
7,919,3,1
8,919,1,1
9,919,3,1
10,919,1,3
11,919,1,1
12,919,1,1
13,919,1,1
14,919,2,1
0,920,1,0
1,920,1,1
2,920,1,1
3,920,1,3
4,920,1,1
5,920,3,2
6,920,3,1
7,920,3,1
8,920,1,1
9,920,3,1
10,920,1,3
11,920,1,1
12,920,1,1
13,920,1,1
14,920,2,1
0,921,1,0
1,921,1,1
2,921,1,1
3,921,1,3
4,921,1,1
5,921,3,2
6,921,3,1
7,921,3,1
8,921,1,1
9,921,3,1
10,921,1,3
11,921,1,1
12,921,1,1
13,921,1,1
14,921,2,1
0,922,2,2
1,922,1,1
2,922,1,1
3,922,1,1
4,922,1,0
5,922,3,2
6,922,3,1
7,922,3,1
8,922,1,1
9,922,3,1
10,922,1,3
11,922,1,1
12,922,1,1
13,922,1,1
14,922,2,1
0,923,3,1
1,923,1,1
2,923,1,1
3,923,1,1
4,923,1,1
5,923,1,1
6,923,1,1
7,923,1,1
8,923,0,1
9,923,1,1
10,923,2,1
11,923,1,1
12,923,1,1
13,923,1,1
14,923,1,1
0,924,3,1
1,924,1,1
2,924,0,2
3,924,1,1
4,924,3,2
5,924,3,2
6,924,3,1
7,924,3,1
8,924,1,1
9,924,3,1
10,924,1,3
11,924,1,1
12,924,1,1
13,924,1,1
14,924,2,1
0,925,3,1
1,925,1,1
2,925,0,2
3,925,1,1
4,925,3,2
5,925,3,2
6,925,3,1
7,925,3,1
8,925,1,1
9,925,3,1
10,925,1,3
11,925,1,1
12,925,1,1
13,925,1,1
14,925,2,1
0,926,1,0
1,926,1,1
2,926,1,1
3,926,3,1
4,926,1,1
5,926,3,2
6,926,3,1
7,926,3,1
8,926,1,1
9,926,3,1
10,926,1,3
11,926,1,1
12,926,1,1
13,926,1,1
14,926,2,1
0,927,3,1
1,927,1,1
2,927,0,2
3,927,1,1
4,927,3,2
5,927,3,2
6,927,3,1
7,927,3,1
8,927,1,1
9,927,3,1
10,927,1,3
11,927,1,1
12,927,1,1
13,927,1,1
14,927,2,1
0,928,1,0
1,928,1,1
2,928,1,1
3,928,1,3
4,928,1,1
5,928,3,2
6,928,3,1
7,928,3,1
8,928,1,1
9,928,3,1
10,928,1,3
11,928,1,1
12,928,1,1
13,928,1,1
14,928,2,1
0,929,2,2
1,929,1,1
2,929,1,1
3,929,1,1
4,929,1,0
5,929,3,2
6,929,3,1
7,929,3,1
8,929,1,1
9,929,3,1
10,929,1,3
11,929,1,1
12,929,1,1
13,929,1,1
14,929,2,1
0,930,1,0
1,930,1,1
2,930,1,1
3,930,1,3
4,930,1,1
5,930,3,2
6,930,3,1
7,930,3,1
8,930,1,1
9,930,3,1
10,930,1,3
11,930,1,1
12,930,1,1
13,930,1,1
14,930,2,1
0,931,3,1
1,931,1,1
2,931,1,1
3,931,1,1
4,931,1,1
5,931,1,1
6,931,1,1
7,931,1,1
8,931,0,1
9,931,1,1
10,931,2,1
11,931,1,1
12,931,1,1
13,931,1,1
14,931,1,1
0,932,1,1
1,932,1,1
2,932,1,1
3,932,1,1
4,932,1,1
5,932,1,1
6,932,1,1
7,932,1,1
8,932,1,1
9,932,1,1
10,932,1,1
11,932,1,1
12,932,1,1
13,932,1,1
14,932,1,1
0,933,3,1
1,933,1,1
2,933,0,2
3,933,1,1
4,933,3,2
5,933,3,2
6,933,3,1
7,933,3,1
8,933,1,1
9,933,3,1
10,933,1,3
11,933,1,1
12,933,1,1
13,933,1,1
14,933,2,1
0,934,2,2
1,934,1,1
2,934,1,1
3,934,1,1
4,934,1,0
5,934,3,2
6,934,3,1
7,934,3,1
8,934,1,1
9,934,3,1
10,934,1,3
11,934,1,1
12,934,1,1
13,934,1,1
14,934,2,1
0,935,3,1
1,935,1,1
2,935,0,2
3,935,1,1
4,935,3,2
5,935,3,2
6,935,3,1
7,935,3,1
8,935,1,1
9,935,3,1
10,935,1,3
11,935,1,1
12,935,1,1
13,935,1,1
14,935,2,1
0,936,1,0
1,936,1,1
2,936,1,1
3,936,1,3
4,936,1,1
5,936,3,2
6,936,3,1
7,936,3,1
8,936,1,1
9,936,3,1
10,936,1,3
11,936,1,1
12,936,1,1
13,936,1,1
14,936,2,1
0,937,1,1
1,937,1,1
2,937,1,1
3,937,1,1
4,937,1,1
5,937,1,1
6,937,1,1
7,937,1,1
8,937,1,1
9,937,1,1
10,937,1,1
11,937,1,1
12,937,1,1
13,937,1,1
14,937,1,1
0,938,2,2
1,938,1,1
2,938,1,1
3,938,1,1
4,938,1,0
5,938,3,2
6,938,3,1
7,938,3,1
8,938,1,1
9,938,3,1
10,938,1,3
11,938,1,1
12,938,1,1
13,938,1,1
14,938,2,1
0,939,3,1
1,939,1,1
2,939,0,2
3,939,1,1
4,939,3,2
5,939,3,2
6,939,3,1
7,939,3,1
8,939,1,1
9,939,3,1
10,939,1,3
11,939,1,1
12,939,1,1
13,939,1,1
14,939,2,1
0,940,3,1
1,940,1,1
2,940,1,1
3,940,1,1
4,940,1,1
5,940,1,1
6,940,1,1
7,940,1,1
8,940,0,1
9,940,1,1
10,940,2,1
11,940,1,1
12,940,1,1
13,940,1,1
14,940,1,1
0,941,2,2
1,941,1,1
2,941,1,1
3,941,1,1
4,941,1,0
5,941,3,2
6,941,3,1
7,941,3,1
8,941,1,1
9,941,3,1
10,941,1,3
11,941,1,1
12,941,1,1
13,941,1,1
14,941,2,1
0,942,1,1
1,942,1,1
2,942,1,1
3,942,1,1
4,942,1,1
5,942,1,1
6,942,1,1
7,942,1,1
8,942,1,1
9,942,1,1
10,942,1,1
11,942,1,1
12,942,1,1
13,942,1,1
14,942,1,1
0,943,3,1
1,943,1,1
2,943,0,2
3,943,1,1
4,943,3,2
5,943,3,2
6,943,3,1
7,943,3,1
8,943,1,1
9,943,3,1
10,943,1,3
11,943,1,1
12,943,1,1
13,943,1,1
14,943,2,1
0,944,3,1
1,944,1,1
2,944,0,2
3,944,1,1
4,944,3,2
5,944,3,2
6,944,3,1
7,944,3,1
8,944,1,1
9,944,3,1
10,944,1,3
11,944,1,1
12,944,1,1
13,944,1,1
14,944,2,1
0,945,1,0
1,945,1,1
2,945,1,1
3,945,3,1
4,945,1,1
5,945,3,2
6,945,3,1
7,945,3,1
8,945,1,1
9,945,3,1
10,945,1,3
11,945,1,1
12,945,1,1
13,945,1,1
14,945,2,1
0,946,3,1
1,946,1,1
2,946,0,2
3,946,1,1
4,946,3,2
5,946,3,2
6,946,3,1
7,946,3,1
8,946,1,1
9,946,3,1
10,946,1,3
11,946,1,1
12,946,1,1
13,946,1,1
14,946,2,1
0,947,2,2
1,947,1,1
2,947,1,1
3,947,1,1
4,947,1,0
5,947,3,2
6,947,3,1
7,947,3,1
